date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2018-05-08 21:00:00,69.17,63.02,47.42,35.88,19.76,10.98,13.39
2018-05-08 22:00:00,78.52,56.44,46.77,34.16,25.81,17.75,16.36
2018-05-08 23:00:00,78.03,66.19,50.7,39.63,20.85,15.07,13.38
2018-05-09 00:00:00,88.64,62.69,48.27,38.1,24.88,18.55,18.02
2018-05-09 01:00:00,94.26,63.29,54.64,39.74,24.72,13.39,21.13
2018-05-09 02:00:00,87.12,67.43,57.22,39.51,26.71,20.48,20.86
2018-05-09 03:00:00,104.42,75.41,60.04,45.68,26.59,16.56,17.83
2018-05-09 04:00:00,95.88,80.41,57.51,38.47,32.75,21.59,24.08
2018-05-09 05:00:00,97.25,75.6,56.42,41.65,33.78,19.81,25.86
2018-05-09 06:00:00,100.35,91.85,66.62,45.14,34.08,21.56,22.7
2018-05-09 07:00:00,108.44,79.83,62.95,46.21,28.74,22.04,23.83
2018-05-09 08:00:00,91.93,76.43,62.32,45.04,30.0,20.86,21.27
2018-05-09 09:00:00,94.56,80.82,65.41,47.17,28.53,20.76,17.25
2018-05-09 10:00:00,87.7,78.99,56.63,44.08,28.96,14.08,22.89
2018-05-09 11:00:00,87.97,72.34,55.69,37.5,24.6,18.82,19.02
2018-05-09 12:00:00,84.75,66.44,50.47,42.39,24.53,16.49,20.29
2018-05-09 13:00:00,68.96,68.26,50.22,41.8,23.1,13.75,16.86
2018-05-09 14:00:00,72.66,65.72,50.9,36.01,23.92,19.32,12.63
2018-05-09 15:00:00,76.55,59.65,43.6,36.43,20.45,13.08,11.62
2018-05-09 16:00:00,70.25,63.86,40.57,36.83,23.47,12.76,11.73
2018-05-09 17:00:00,71.18,53.66,41.24,36.42,21.45,14.38,11.78
2018-05-09 18:00:00,69.11,61.33,42.34,35.02,23.13,11.31,10.24
2018-05-09 19:00:00,75.26,61.48,45.38,31.47,20.03,14.57,12.06
2018-05-09 20:00:00,62.39,59.44,40.54,34.55,21.35,15.82,10.0
2018-05-09 21:00:00,71.19,59.32,43.59,35.21,24.71,17.92,9.79
2018-05-09 22:00:00,74.85,51.5,46.08,37.76,25.83,19.93,13.21
2018-05-09 23:00:00,76.98,71.25,48.82,38.47,25.73,19.37,15.56
2018-05-10 00:00:00,76.34,62.87,52.54,35.53,26.28,19.46,14.79
2018-05-10 01:00:00,95.44,67.74,51.27,41.79,28.91,17.11,16.46
2018-05-10 02:00:00,87.78,77.44,59.86,41.81,29.48,17.55,21.84
2018-05-10 03:00:00,92.28,76.02,56.76,38.09,28.15,20.52,21.69
2018-05-10 04:00:00,95.28,82.09,58.86,40.9,30.22,21.76,23.36
2018-05-10 05:00:00,94.42,72.27,61.88,46.83,26.96,22.57,23.72
2018-05-10 06:00:00,96.69,79.25,60.04,43.66,30.08,21.04,27.74
2018-05-10 07:00:00,97.17,85.97,61.21,45.97,34.47,22.19,26.97
2018-05-10 08:00:00,111.29,77.72,62.41,45.4,30.45,21.28,21.22
2018-05-10 09:00:00,95.44,80.11,56.39,39.45,30.01,21.63,21.43
2018-05-10 10:00:00,94.77,67.72,59.51,41.8,30.77,16.35,22.65
2018-05-10 11:00:00,94.11,71.17,61.02,41.37,28.62,17.36,20.34
2018-05-10 12:00:00,82.84,67.63,52.55,38.03,27.38,19.88,17.11
2018-05-10 13:00:00,83.47,66.14,48.89,28.36,26.38,15.44,12.98
2018-05-10 14:00:00,74.29,60.1,48.55,38.98,22.46,13.04,12.08
2018-05-10 15:00:00,75.47,55.05,44.43,31.85,23.05,16.45,10.86
2018-05-10 16:00:00,74.39,57.05,48.6,31.13,19.76,12.95,11.26
2018-05-10 17:00:00,82.95,51.83,47.15,32.19,23.32,10.31,13.36
2018-05-10 18:00:00,67.37,58.92,44.84,37.25,18.54,15.84,8.32
2018-05-10 19:00:00,71.22,56.14,43.67,31.27,19.88,15.88,7.9
2018-05-10 20:00:00,75.99,58.2,45.02,34.06,25.83,12.46,10.48
2018-05-10 21:00:00,75.27,58.78,44.33,37.84,23.79,15.23,13.96
2018-05-10 22:00:00,81.15,59.33,52.18,36.66,25.37,14.77,10.55
2018-05-10 23:00:00,77.79,66.41,45.56,41.77,24.2,18.52,18.16
2018-05-11 00:00:00,88.18,74.89,49.33,39.81,27.55,15.2,16.96
2018-05-11 01:00:00,86.57,72.36,53.32,33.83,23.88,22.8,17.78
2018-05-11 02:00:00,98.13,77.03,56.45,39.86,29.21,17.31,17.86
2018-05-11 03:00:00,100.27,79.15,58.94,42.29,28.77,20.47,24.02
2018-05-11 04:00:00,91.62,88.35,58.87,40.44,31.68,19.37,23.46
2018-05-11 05:00:00,96.7,80.28,59.45,43.0,30.2,23.39,24.89
2018-05-11 06:00:00,98.65,79.75,64.55,38.93,31.91,22.04,23.0
2018-05-11 07:00:00,99.66,78.67,61.13,43.75,31.02,20.12,23.91
2018-05-11 08:00:00,103.01,77.37,59.54,46.36,31.43,20.59,22.83
2018-05-11 09:00:00,93.66,76.17,67.12,46.03,30.26,19.68,22.41
2018-05-11 10:00:00,99.66,66.18,59.18,42.31,28.91,21.73,19.72
2018-05-11 11:00:00,96.47,71.6,54.55,37.61,27.11,21.56,16.18
2018-05-11 12:00:00,83.01,60.94,49.25,37.51,24.67,18.95,22.76
2018-05-11 13:00:00,83.02,69.51,49.07,38.08,23.04,16.33,12.64
2018-05-11 14:00:00,77.26,62.86,50.57,37.06,23.72,20.37,13.92
2018-05-11 15:00:00,69.09,63.57,45.97,36.07,20.78,13.34,8.46
2018-05-11 16:00:00,70.19,57.91,41.24,32.08,22.9,13.82,6.82
2018-05-11 17:00:00,78.21,54.52,43.39,32.3,19.29,14.7,10.26
2018-05-11 18:00:00,65.41,61.1,43.64,32.37,20.97,16.89,10.15
2018-05-11 19:00:00,70.47,52.54,46.05,35.23,20.0,14.13,12.58
2018-05-11 20:00:00,82.21,59.3,55.81,37.66,27.27,13.64,11.61
2018-05-11 21:00:00,86.26,55.07,45.39,32.44,23.09,16.81,11.7
2018-05-11 22:00:00,76.64,63.67,46.95,37.51,24.83,15.64,11.66
2018-05-11 23:00:00,79.59,60.47,50.41,38.73,26.93,14.54,18.36
2018-05-12 00:00:00,80.73,70.93,54.15,41.47,31.13,15.34,19.27
2018-05-12 01:00:00,85.19,72.56,55.01,41.61,30.63,23.06,16.87
2018-05-12 02:00:00,88.57,77.53,61.4,40.14,28.97,18.58,21.24
2018-05-12 03:00:00,87.65,74.17,58.3,47.49,30.11,20.52,23.01
2018-05-12 04:00:00,97.37,80.05,61.2,38.89,31.4,20.28,23.22
2018-05-12 05:00:00,105.38,76.59,66.15,42.21,32.89,19.7,26.21
2018-05-12 06:00:00,103.0,85.95,63.04,44.18,29.7,20.13,26.58
2018-05-12 07:00:00,93.49,81.08,64.94,48.07,33.12,22.17,24.28
2018-05-12 08:00:00,88.77,77.61,61.82,42.81,29.47,20.79,23.35
2018-05-12 09:00:00,95.68,79.85,56.47,35.57,27.28,22.46,25.72
2018-05-12 10:00:00,92.87,73.43,60.91,37.64,30.56,20.17,23.03
2018-05-12 11:00:00,93.06,73.66,57.42,42.06,28.14,19.42,19.5
2018-05-12 12:00:00,79.27,65.52,60.36,36.8,24.08,16.92,14.16
2018-05-12 13:00:00,77.64,61.48,52.18,36.68,22.57,15.6,16.16
2018-05-12 14:00:00,71.51,60.99,50.26,35.86,24.91,16.83,15.06
2018-05-12 15:00:00,73.93,61.13,47.58,31.5,25.37,18.34,6.6
2018-05-12 16:00:00,68.33,60.75,44.62,32.76,26.22,14.24,11.43
2018-05-12 17:00:00,67.86,57.19,42.8,29.15,20.71,16.62,9.34
2018-05-12 18:00:00,70.82,57.46,46.55,34.07,19.55,15.81,9.48
2018-05-12 19:00:00,70.48,56.5,45.16,29.31,21.03,14.2,8.36
2018-05-12 20:00:00,79.52,56.28,46.47,32.3,21.72,16.08,10.63
2018-05-12 21:00:00,70.33,54.91,44.06,35.81,23.19,18.51,14.9
2018-05-12 22:00:00,83.51,64.17,48.38,37.04,23.01,16.91,12.77
2018-05-12 23:00:00,72.69,65.98,51.92,39.21,28.0,15.29,17.41
2018-05-13 00:00:00,94.22,80.61,55.23,44.3,27.07,15.56,15.92
2018-05-13 01:00:00,81.35,63.21,56.79,42.86,29.0,19.56,20.99
2018-05-13 02:00:00,92.55,69.1,51.92,40.93,25.46,14.17,21.28
2018-05-13 03:00:00,95.77,78.07,58.1,43.79,26.38,21.29,23.54
2018-05-13 04:00:00,101.89,77.64,53.61,42.02,30.97,18.58,24.04
2018-05-13 05:00:00,110.89,83.01,62.57,46.34,28.48,20.8,26.06
2018-05-13 06:00:00,90.0,72.2,60.72,44.52,32.66,18.46,19.9
2018-05-13 07:00:00,99.54,78.25,56.27,43.63,28.65,19.25,21.94
2018-05-13 08:00:00,95.94,87.79,62.52,47.18,31.09,20.46,24.86
2018-05-13 09:00:00,100.44,76.18,54.32,42.89,29.26,24.42,18.75
2018-05-13 10:00:00,97.24,73.06,56.45,40.6,26.94,20.4,20.22
2018-05-13 11:00:00,77.59,71.64,52.24,35.31,23.65,19.31,19.36
2018-05-13 12:00:00,93.53,63.46,55.02,37.89,25.49,18.41,15.87
2018-05-13 13:00:00,79.57,67.09,53.43,37.91,25.28,18.84,14.21
2018-05-13 14:00:00,75.73,67.11,52.99,39.09,24.86,18.19,14.32
2018-05-13 15:00:00,71.89,63.72,45.47,33.84,22.2,18.23,14.25
2018-05-13 16:00:00,78.24,63.51,46.03,27.48,16.73,15.8,9.12
2018-05-13 17:00:00,69.33,50.73,44.44,32.0,24.79,14.79,9.14
2018-05-13 18:00:00,67.64,51.37,43.67,35.53,21.38,16.32,8.57
2018-05-13 19:00:00,70.51,60.34,43.98,29.0,24.39,16.89,5.44
2018-05-13 20:00:00,77.59,72.7,44.44,33.64,22.06,14.02,11.32
2018-05-13 21:00:00,77.21,59.08,50.53,34.95,24.25,16.52,14.1
2018-05-13 22:00:00,80.5,59.12,51.87,37.48,25.04,17.2,15.81
2018-05-13 23:00:00,69.36,66.12,50.46,38.27,27.13,18.81,13.85
2018-05-14 00:00:00,90.23,65.1,53.02,34.42,26.49,15.55,15.14
2018-05-14 01:00:00,87.86,75.3,61.38,37.79,28.0,18.48,19.63
2018-05-14 02:00:00,90.48,76.12,58.06,42.39,25.82,19.37,23.05
2018-05-14 03:00:00,99.05,70.9,56.81,40.61,29.16,21.46,23.26
2018-05-14 04:00:00,97.21,85.16,61.4,44.54,30.3,16.8,24.72
2018-05-14 05:00:00,99.25,82.2,66.92,42.09,33.23,21.92,27.17
2018-05-14 06:00:00,97.33,78.56,65.62,46.72,32.79,20.07,23.67
2018-05-14 07:00:00,94.87,69.29,57.66,42.9,32.3,18.64,24.45
2018-05-14 08:00:00,90.04,77.05,58.85,44.34,35.32,21.04,27.41
2018-05-14 09:00:00,96.75,79.03,65.58,38.09,31.98,21.62,22.56
2018-05-14 10:00:00,85.37,72.18,54.38,37.81,27.52,16.63,18.86
2018-05-14 11:00:00,91.89,77.85,52.63,37.15,29.81,16.19,18.25
2018-05-14 12:00:00,77.37,66.29,54.87,39.82,28.51,15.73,15.77
2018-05-14 13:00:00,86.04,65.04,44.74,41.68,25.34,19.88,16.42
2018-05-14 14:00:00,83.92,67.17,55.79,32.76,28.28,15.83,12.1
2018-05-14 15:00:00,79.28,60.98,49.07,34.58,26.33,17.29,12.88
2018-05-14 16:00:00,66.6,60.36,46.88,36.08,20.54,14.68,9.68
2018-05-14 17:00:00,72.33,56.59,50.08,32.94,20.14,14.67,6.15
2018-05-14 18:00:00,62.67,57.35,40.87,30.63,23.17,11.17,10.76
2018-05-14 19:00:00,69.19,62.38,40.72,33.18,25.83,17.33,10.7
2018-05-14 20:00:00,70.24,55.31,46.72,32.87,25.85,16.39,12.19
2018-05-14 21:00:00,65.96,54.76,43.0,32.4,23.0,16.68,11.0
2018-05-14 22:00:00,71.57,57.44,44.85,34.71,25.29,14.12,12.34
2018-05-14 23:00:00,83.86,63.63,47.66,36.42,24.64,20.17,16.51
2018-05-15 00:00:00,87.49,64.5,57.67,43.26,24.2,15.57,20.8
2018-05-15 01:00:00,86.22,67.14,57.31,42.91,28.06,17.97,19.73
2018-05-15 02:00:00,94.39,73.78,56.01,41.71,28.98,20.22,22.36
2018-05-15 03:00:00,90.86,76.94,59.22,43.28,25.79,19.66,22.42
2018-05-15 04:00:00,96.41,76.12,62.34,46.9,30.91,18.09,21.17
2018-05-15 05:00:00,95.08,86.19,65.36,46.87,28.87,22.1,26.94
2018-05-15 06:00:00,107.18,90.03,58.59,51.62,27.09,23.73,27.08
2018-05-15 07:00:00,97.69,83.41,58.1,48.26,28.97,18.92,26.43
2018-05-15 08:00:00,104.84,74.12,58.23,48.69,31.04,21.77,23.89
2018-05-15 09:00:00,93.64,72.24,58.69,41.83,28.5,19.55,24.26
2018-05-15 10:00:00,94.76,72.27,58.63,45.83,29.62,22.02,23.3
2018-05-15 11:00:00,94.4,76.08,53.33,43.67,27.55,21.56,22.95
2018-05-15 12:00:00,93.79,72.71,53.47,40.3,26.84,16.24,19.74
2018-05-15 13:00:00,76.87,68.63,48.4,38.44,24.48,15.14,15.95
2018-05-15 14:00:00,74.59,72.11,46.21,34.24,22.33,16.76,11.4
2018-05-15 15:00:00,73.63,53.82,50.96,28.09,21.3,15.06,12.77
2018-05-15 16:00:00,76.35,56.17,42.92,34.48,21.54,12.54,11.78
2018-05-15 17:00:00,76.98,59.99,46.72,33.97,21.82,17.73,11.94
2018-05-15 18:00:00,66.81,59.16,44.31,33.52,18.89,12.91,12.97
2018-05-15 19:00:00,80.27,60.0,40.56,28.3,19.76,13.15,10.33
2018-05-15 20:00:00,75.83,51.26,49.89,35.3,24.89,15.39,15.47
2018-05-15 21:00:00,74.05,58.45,44.96,35.79,23.75,13.29,8.94
2018-05-15 22:00:00,65.59,62.05,52.54,35.14,18.19,17.29,14.85
2018-05-15 23:00:00,80.32,62.48,44.13,38.81,26.77,16.52,14.23
2018-05-16 00:00:00,80.49,60.13,60.49,39.12,27.71,17.5,14.07
2018-05-16 01:00:00,89.05,71.65,56.53,43.18,28.68,20.66,19.42
2018-05-16 02:00:00,94.93,75.09,57.44,41.72,30.36,15.64,18.72
2018-05-16 03:00:00,98.47,77.1,59.21,44.51,30.21,21.46,22.86
2018-05-16 04:00:00,98.42,78.82,59.59,43.29,28.49,23.63,24.45
2018-05-16 05:00:00,98.13,72.65,60.93,41.52,30.62,19.67,27.36
2018-05-16 06:00:00,98.67,83.74,62.81,48.75,34.44,21.28,22.37
2018-05-16 07:00:00,99.54,82.41,58.95,42.63,29.6,20.31,26.94
2018-05-16 08:00:00,95.55,83.94,62.44,42.92,25.63,20.18,24.57
2018-05-16 09:00:00,100.69,79.41,58.78,42.34,29.23,17.37,25.24
2018-05-16 10:00:00,92.01,67.51,52.47,43.12,28.5,16.82,20.77
2018-05-16 11:00:00,93.99,71.61,56.53,43.65,25.92,15.79,17.16
2018-05-16 12:00:00,82.97,66.18,52.99,40.3,25.29,19.49,15.45
2018-05-16 13:00:00,90.42,60.02,47.75,36.9,23.68,17.87,13.36
2018-05-16 14:00:00,73.15,60.59,52.59,40.2,26.57,14.72,15.09
2018-05-16 15:00:00,78.6,65.0,43.33,29.02,24.5,11.91,15.53
2018-05-16 16:00:00,69.26,52.14,45.18,39.95,24.02,18.27,10.26
2018-05-16 17:00:00,73.9,51.28,43.91,34.4,23.14,16.94,11.9
2018-05-16 18:00:00,66.8,58.03,43.11,35.8,21.86,14.97,7.34
2018-05-16 19:00:00,71.75,59.18,44.22,37.29,18.76,16.75,11.0
2018-05-16 20:00:00,74.9,59.96,44.36,39.51,22.54,17.79,12.73
2018-05-16 21:00:00,84.76,58.01,46.1,30.39,21.11,16.96,9.68
2018-05-16 22:00:00,77.69,61.06,55.7,35.52,21.6,14.54,13.73
2018-05-16 23:00:00,82.75,67.58,48.4,35.38,23.83,20.18,17.37
2018-05-17 00:00:00,92.94,69.42,54.0,39.82,25.44,19.4,12.14
2018-05-17 01:00:00,81.57,74.12,58.65,38.42,26.81,13.93,22.62
2018-05-17 02:00:00,89.09,82.5,51.72,39.94,31.65,18.94,22.46
2018-05-17 03:00:00,93.23,78.59,57.5,41.64,30.1,19.09,24.74
2018-05-17 04:00:00,100.37,87.45,63.19,45.49,29.86,17.42,23.68
2018-05-17 05:00:00,106.6,79.74,58.81,40.78,31.04,21.04,21.8
2018-05-17 06:00:00,97.76,84.76,62.85,42.34,27.75,20.55,26.57
2018-05-17 07:00:00,97.89,82.73,64.2,48.72,28.79,19.87,25.08
2018-05-17 08:00:00,95.78,75.15,63.44,44.32,32.11,20.22,24.56
2018-05-17 09:00:00,100.13,75.68,55.88,45.22,27.26,18.46,25.48
2018-05-17 10:00:00,94.68,73.75,59.98,40.42,25.8,18.94,23.28
2018-05-17 11:00:00,76.95,71.34,51.58,43.14,28.03,19.79,23.79
2018-05-17 12:00:00,90.21,72.29,54.92,41.73,28.37,15.39,18.31
2018-05-17 13:00:00,85.86,67.17,51.85,42.69,26.2,16.7,14.68
2018-05-17 14:00:00,69.76,62.39,50.05,33.64,26.57,19.79,13.88
2018-05-17 15:00:00,76.26,60.25,45.7,40.48,25.73,12.77,13.53
2018-05-17 16:00:00,72.87,66.31,47.79,31.33,22.12,14.71,13.54
2018-05-17 17:00:00,66.11,66.73,48.0,34.9,22.9,17.7,7.83
2018-05-17 18:00:00,69.03,60.85,50.53,34.56,23.62,14.69,10.52
2018-05-17 19:00:00,69.09,53.86,44.85,29.26,20.74,14.0,13.98
2018-05-17 20:00:00,75.99,56.07,45.18,30.18,22.81,17.21,11.03
2018-05-17 21:00:00,73.76,55.71,47.34,40.8,22.72,16.18,14.56
2018-05-17 22:00:00,73.7,61.7,46.82,38.04,22.78,15.6,15.24
2018-05-17 23:00:00,83.32,58.3,52.88,33.96,22.94,14.82,17.98
2018-05-18 00:00:00,93.34,74.95,50.77,44.41,29.78,18.19,16.51
2018-05-18 01:00:00,100.65,78.01,55.1,42.81,26.42,18.08,18.46
2018-05-18 02:00:00,93.1,72.14,58.22,36.6,29.12,18.69,21.92
2018-05-18 03:00:00,100.6,76.42,60.34,42.84,27.61,20.38,20.37
2018-05-18 04:00:00,99.44,83.92,65.31,51.43,31.17,21.35,24.09
2018-05-18 05:00:00,102.02,77.96,60.72,46.68,33.34,23.22,25.88
2018-05-18 06:00:00,100.15,78.56,66.5,43.68,28.59,21.38,29.2
2018-05-18 07:00:00,99.25,80.88,61.15,45.07,30.78,21.96,26.18
2018-05-18 08:00:00,99.89,79.94,62.23,47.1,27.88,19.14,25.88
2018-05-18 09:00:00,88.91,78.0,57.89,40.87,29.74,18.04,25.76
2018-05-18 10:00:00,96.25,75.35,56.77,42.91,29.85,19.26,19.95
2018-05-18 11:00:00,88.54,72.01,57.75,36.37,27.62,21.35,19.74
2018-05-18 12:00:00,90.5,70.81,54.81,46.28,26.9,17.05,22.98
2018-05-18 13:00:00,88.68,67.3,45.39,38.58,26.49,15.29,16.03
2018-05-18 14:00:00,88.89,61.2,47.1,39.36,25.58,16.82,16.61
2018-05-18 15:00:00,77.91,59.75,45.31,31.95,27.26,13.11,14.75
2018-05-18 16:00:00,73.03,54.03,44.84,35.67,22.73,19.11,8.68
2018-05-18 17:00:00,73.93,58.21,46.41,32.23,21.88,12.48,11.51
2018-05-18 18:00:00,75.99,59.36,46.54,37.78,22.15,14.28,10.92
2018-05-18 19:00:00,73.4,57.74,42.35,32.79,23.1,13.41,11.54
2018-05-18 20:00:00,64.55,53.4,46.65,33.96,22.97,15.03,10.13
2018-05-18 21:00:00,77.69,64.86,48.95,31.0,21.62,16.65,10.59
2018-05-18 22:00:00,75.25,67.88,52.57,40.39,24.06,17.37,13.43
2018-05-18 23:00:00,81.93,72.65,50.85,42.98,20.8,15.89,15.99
2018-05-19 00:00:00,84.8,78.99,49.11,40.27,27.53,20.21,20.63
2018-05-19 01:00:00,87.29,66.47,58.64,44.62,27.45,18.72,23.83
2018-05-19 02:00:00,84.49,83.35,61.15,39.71,30.91,15.03,24.8
2018-05-19 03:00:00,95.81,77.42,56.13,43.54,29.93,21.7,25.28
2018-05-19 04:00:00,108.73,82.27,67.96,45.37,28.94,19.15,22.74
2018-05-19 05:00:00,100.63,78.57,64.59,44.95,31.62,18.94,24.68
2018-05-19 06:00:00,105.22,79.43,65.75,43.77,29.8,19.16,26.18
2018-05-19 07:00:00,94.44,86.81,65.92,47.87,30.32,17.73,24.24
2018-05-19 08:00:00,103.9,76.5,58.72,44.85,32.09,21.92,25.91
2018-05-19 09:00:00,101.27,72.66,59.17,45.19,26.61,19.96,25.0
2018-05-19 10:00:00,94.04,71.04,58.6,44.77,28.24,22.48,23.08
2018-05-19 11:00:00,94.51,70.96,57.22,35.68,31.09,19.75,22.25
2018-05-19 12:00:00,88.27,66.85,49.65,42.39,27.55,18.65,16.45
2018-05-19 13:00:00,86.03,64.7,50.51,38.31,23.69,18.16,18.18
2018-05-19 14:00:00,77.84,63.16,49.32,36.9,24.46,12.76,13.11
2018-05-19 15:00:00,74.72,61.39,43.8,33.3,27.05,17.02,11.07
2018-05-19 16:00:00,72.93,56.04,45.24,40.71,22.04,15.09,12.82
2018-05-19 17:00:00,63.47,54.26,43.92,34.51,26.59,14.18,13.44
2018-05-19 18:00:00,70.87,59.35,43.66,35.03,24.39,18.51,11.73
2018-05-19 19:00:00,60.23,53.29,43.52,34.67,21.19,14.39,11.05
2018-05-19 20:00:00,75.53,52.11,42.1,37.2,21.33,18.75,12.38
2018-05-19 21:00:00,77.16,68.04,50.85,34.41,20.45,16.76,13.23
2018-05-19 22:00:00,77.62,63.21,47.79,32.73,25.36,15.01,12.25
2018-05-19 23:00:00,78.35,65.78,54.15,37.7,23.42,17.43,13.83
2018-05-20 00:00:00,93.16,73.35,48.01,40.34,29.18,18.29,18.23
2018-05-20 01:00:00,82.84,66.78,53.02,37.09,25.44,15.96,20.48
2018-05-20 02:00:00,93.14,73.95,57.42,44.41,26.39,22.76,22.16
2018-05-20 03:00:00,101.81,71.05,60.74,42.29,30.21,20.9,25.04
2018-05-20 04:00:00,97.06,79.33,59.26,45.68,30.23,21.27,24.45
2018-05-20 05:00:00,99.77,74.87,61.65,47.24,32.98,17.33,26.75
2018-05-20 06:00:00,101.7,86.51,60.7,49.4,26.84,19.08,25.59
2018-05-20 07:00:00,95.04,81.86,60.91,48.95,32.93,19.97,29.27
2018-05-20 08:00:00,103.28,76.95,63.69,39.29,35.86,21.71,25.04
2018-05-20 09:00:00,106.0,81.61,57.36,34.36,28.38,21.47,28.37
2018-05-20 10:00:00,86.16,83.86,57.31,49.59,27.73,20.68,22.84
2018-05-20 11:00:00,93.38,66.74,56.92,42.93,29.33,21.33,19.9
2018-05-20 12:00:00,78.91,72.21,49.72,36.64,24.49,18.46,16.58
2018-05-20 13:00:00,86.28,65.77,50.94,33.43,26.19,16.24,13.56
2018-05-20 14:00:00,73.89,53.94,45.78,35.92,25.54,14.45,12.65
2018-05-20 15:00:00,74.43,67.57,50.48,33.83,22.52,19.59,11.32
2018-05-20 16:00:00,74.6,58.32,45.28,31.78,19.94,14.77,12.68
2018-05-20 17:00:00,78.36,57.63,43.95,35.74,22.59,12.08,10.09
2018-05-20 18:00:00,73.38,50.7,48.07,35.26,23.13,19.22,11.26
2018-05-20 19:00:00,66.75,61.27,45.26,35.58,21.5,16.16,13.7
2018-05-20 20:00:00,73.31,63.7,46.43,37.37,21.43,14.45,11.71
2018-05-20 21:00:00,70.54,66.7,52.43,33.15,24.03,18.62,17.24
2018-05-20 22:00:00,79.97,64.66,46.4,37.02,22.48,19.51,12.28
2018-05-20 23:00:00,71.49,62.1,51.72,34.15,21.68,22.44,16.14
2018-05-21 00:00:00,90.01,69.3,55.04,41.08,25.37,17.45,17.44
2018-05-21 01:00:00,89.56,71.81,54.51,43.76,27.52,20.7,22.33
2018-05-21 02:00:00,90.66,78.07,52.08,44.31,30.73,17.24,17.78
2018-05-21 03:00:00,98.89,81.79,59.02,46.69,28.54,20.75,20.93
2018-05-21 04:00:00,100.32,81.18,64.61,45.29,29.75,24.17,24.79
2018-05-21 05:00:00,110.03,89.77,65.76,47.79,33.81,19.78,28.86
2018-05-21 06:00:00,98.03,76.44,60.42,45.17,28.2,21.11,26.47
2018-05-21 07:00:00,96.62,73.39,54.53,42.03,29.93,23.34,23.06
2018-05-21 08:00:00,94.39,89.64,63.38,44.84,29.02,19.88,22.61
2018-05-21 09:00:00,92.83,77.51,58.24,46.03,27.24,20.73,27.16
2018-05-21 10:00:00,93.75,74.71,51.06,41.24,28.89,20.35,21.02
2018-05-21 11:00:00,93.28,76.84,55.54,41.17,27.48,19.94,18.57
2018-05-21 12:00:00,86.87,73.39,56.34,42.31,25.9,14.33,21.47
2018-05-21 13:00:00,83.9,68.02,45.27,42.6,26.51,20.17,18.59
2018-05-21 14:00:00,80.25,65.29,50.15,35.41,22.17,13.99,17.31
2018-05-21 15:00:00,87.81,61.0,43.6,40.92,26.18,18.17,11.31
2018-05-21 16:00:00,63.65,65.15,41.31,34.17,22.49,16.52,8.97
2018-05-21 17:00:00,73.38,56.55,49.96,39.14,23.12,14.9,11.54
2018-05-21 18:00:00,79.6,62.5,40.7,40.49,20.34,14.15,11.68
2018-05-21 19:00:00,65.12,56.59,48.36,34.11,22.84,13.54,12.0
2018-05-21 20:00:00,77.56,52.2,44.72,34.18,22.2,15.97,14.97
2018-05-21 21:00:00,68.83,65.37,43.92,41.31,24.32,17.17,9.74
2018-05-21 22:00:00,76.16,62.34,52.99,32.55,24.49,16.59,16.48
2018-05-21 23:00:00,85.42,68.11,52.57,36.57,30.68,17.3,14.38
2018-05-22 00:00:00,92.5,74.65,45.73,35.22,25.18,17.08,20.36
2018-05-22 01:00:00,92.54,74.75,53.6,35.37,31.23,20.63,19.64
2018-05-22 02:00:00,98.1,78.42,60.04,38.4,25.95,20.85,20.77
2018-05-22 03:00:00,87.06,80.66,62.35,49.41,29.38,18.03,22.73
2018-05-22 04:00:00,105.54,79.89,56.33,35.78,31.88,22.28,22.25
2018-05-22 05:00:00,101.73,81.88,62.39,45.17,27.98,20.27,25.97
2018-05-22 06:00:00,101.67,86.47,60.33,44.62,32.27,19.75,24.6
2018-05-22 07:00:00,98.33,76.07,66.34,47.16,32.83,19.93,27.46
2018-05-22 08:00:00,109.44,82.12,63.38,46.06,31.07,20.99,26.42
2018-05-22 09:00:00,94.01,80.38,61.0,43.11,29.35,20.39,27.33
2018-05-22 10:00:00,89.92,77.11,61.14,39.09,31.36,18.1,23.13
2018-05-22 11:00:00,90.89,77.14,55.15,43.12,26.16,19.84,21.63
2018-05-22 12:00:00,90.97,68.2,54.04,40.69,26.33,16.91,21.45
2018-05-22 13:00:00,81.87,66.91,51.41,39.25,25.93,16.61,15.45
2018-05-22 14:00:00,77.81,66.86,49.86,37.47,24.07,14.49,11.92
2018-05-22 15:00:00,75.81,62.43,45.11,44.46,25.6,15.9,13.74
2018-05-22 16:00:00,76.95,60.47,45.38,39.86,23.4,13.49,9.31
2018-05-22 17:00:00,74.05,59.3,44.74,35.26,21.99,11.44,16.31
2018-05-22 18:00:00,75.04,56.49,44.15,33.38,23.49,16.37,14.06
2018-05-22 19:00:00,69.7,61.35,42.73,38.78,20.23,16.36,15.73
2018-05-22 20:00:00,75.16,63.14,44.73,39.35,22.25,17.58,12.28
2018-05-22 21:00:00,65.73,61.33,51.09,36.39,29.09,20.06,14.44
2018-05-22 22:00:00,72.89,76.95,51.74,38.45,21.55,18.65,13.98
2018-05-22 23:00:00,89.1,65.69,55.88,34.41,25.75,20.24,18.47
2018-05-23 00:00:00,84.23,69.25,52.06,38.97,26.7,17.43,16.35
